,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
864,0,21,58,8.0,2565828.0,687.0,1356.1019930000002,21.634232133357543,0.3260437354536846
865,0,18,69,19.0,2565828.0,687.0,1971.0656209999997,21.82939531915623,0.27717745068813604
866,0,10,60,10.0,2565829.0,701.0,2775.324068,11.926860441876563,0.5166204680495924
867,0,29,39,11.0,2565830.0,676.0,242.880357,29.86841977741708,0.23703533414058822
868,0,28,44,6.0,2565830.0,676.0,572.7745970000001,28.27030243913213,0.2551406157941212
869,0,30,32,18.0,2565831.0,680.0,631.218863,32.20077638815561,0.21135466713428883
870,0,9,15,35.0,2565832.0,682.0,2680.641552,24.465536985727496,0.11211118572317555
871,0,19,77,27.0,2565833.0,677.0,528.605192,25.86508264050204,0.20904026808129547
872,0,29,31,19.0,2565835.0,674.0,518.514943,31.520191941039954,0.2132898713820418
873,0,20,34,16.0,2565835.0,696.0,2337.279662,22.542404485768593,0.28768963433679806
874,0,19,60,10.0,2565836.0,675.0,255.797937,20.081085628023203,0.3426742128974154
875,0,25,63,13.0,2565836.0,675.0,2151.685532,26.389439175548993,0.2617841601401612
876,0,30,36,14.0,2565836.0,675.0,2475.798844,31.349800637324634,0.22276882345139293
877,0,18,28,22.0,2565836.0,756.0,484.56891399999995,22.988910370002316,0.2504279021533728
878,0,21,37,13.0,2565837.0,691.0,2925.689789,22.636309328156834,0.2988273475066449
879,0,29,53,3.0,2565838.0,696.0,776.469559,29.06548640570118,0.24998528116278299
880,0,19,21,29.0,2565838.0,696.0,1235.5478000000003,26.764201837529175,0.1953354948523901
881,0,21,23,27.0,2565840.0,712.0,1862.587281,27.367910040775858,0.2060057890986383
882,0,23,46,4.0,2565841.0,698.0,1630.8645900000001,23.146490014686893,0.31179129503170644
883,0,31,55,5.0,2565842.0,692.0,2865.7233990000004,31.16989733701412,0.23254284393670271
884,0,22,32,18.0,2565843.0,756.0,1789.826532,24.917664417035557,0.259128761080948
885,0,27,35,15.0,2565845.0,676.0,2588.934752,28.706488813506954,0.23913422320939454
886,0,22,33,17.0,2565845.0,676.0,473.00705400000015,24.619149051094354,0.26529805839214493
887,0,21,75,25.0,2565847.0,675.0,505.23979799999995,26.553013011709236,0.21869132647796993
888,0,32,38,12.0,2565847.0,714.0,2691.724015,32.93690938749415,0.2152343680657158
889,0,22,23,27.0,2565850.0,680.0,259.41620999999986,28.142538975721436,0.20395506402055144
890,0,24,41,9.0,2565851.0,691.0,564.678255,24.70268204062061,0.28627145254368924
891,0,18,48,2.0,2565851.0,691.0,2605.982561,18.046883387443938,0.3992501269225251
892,0,23,25,25.0,2565851.0,691.0,555.049739,28.161365378830624,0.21267289775432138
893,0,21,39,11.0,2565852.0,675.0,2753.053701,22.18383420421276,0.3107019491679012
894,0,30,49,1.0,2565854.0,756.0,605.87239,30.007040840442766,0.2426889724608582
895,0,31,40,10.0,2565855.0,714.0,1202.346384,31.67412192942371,0.22535199747725332
896,0,22,29,21.0,2565856.0,676.0,1281.354831,25.890587092609547,0.24040069027230676
897,1,23,70,20.0,2565856.0,676.0,1582.740111,26.419689627245813,0.24113786529565687
898,0,28,43,7.0,2565858.0,674.0,1266.7949250000001,28.36727868513298,0.25344478480251564
899,0,30,60,10.0,2565860.0,679.0,569.912015,30.696090956341656,0.23215746625267764
900,0,16,96,46.0,2565861.0,712.0,2045.974201,33.91179735726197,0.10268046998696258
901,1,30,55,5.0,2565862.0,698.0,473.9447839999998,30.175528164391753,0.24005076675557538
902,0,28,50,0.0,2565864.0,756.0,730.275943,28.0,0.2599547094013492
903,0,26,75,25.0,2565864.0,684.0,1545.1011529999996,30.66043867918396,0.2025644370883523
904,0,21,29,21.0,2565865.0,701.0,104.16941800000001,25.046406927940783,0.24534391562807015
905,0,6,16,34.0,2565865.0,701.0,377.83381199999985,22.900000000000002,0.08573600572894925
906,0,25,40,10.0,2565865.0,696.0,2070.904829,25.83118270617898,0.27289633231810645
907,1,22,51,1.0,2565867.0,675.0,1722.591789,22.0096001781041,0.3294328509936088
908,0,22,25,25.0,2565867.0,683.0,2481.861281,27.35073125165029,0.21578842838532447
909,0,20,72,22.0,2565867.0,683.0,1362.483424,24.586378342488754,0.24279034058107157
910,1,24,8,42.0,2565870.0,756.0,797.118637,36.34955295461005,0.13352356092065604
911,0,30,28,22.0,2565871.0,691.0,2568.178744,33.23386826717588,0.1986123896260817
912,0,5,18,32.0,2565872.0,682.0,61.965091,21.392522057952867,0.08220143352989309
913,0,29,72,22.0,2565872.0,712.0,775.191084,32.33403779301311,0.2028499916527046
914,0,20,36,14.0,2565874.0,692.0,1601.0438459999996,21.972937900972642,0.30231805908316195
915,0,20,81,31.0,2565876.0,675.0,2758.121558,28.39053539474027,0.18264388852884675
916,0,28,60,10.0,2565878.0,674.0,1744.452267,28.74456470360962,0.24699973585009788
917,0,30,48,2.0,2565878.0,692.0,1490.4535969999997,30.028153456381563,0.2423560920758094
918,1,11,17,33.0,2565879.0,695.0,2519.111803,24.106067700892236,0.14089398876787626
919,1,21,19,31.0,2565879.0,695.0,2640.563314,29.103650973718057,0.18235063095446322
920,0,12,31,19.0,2565879.0,678.0,2966.1506170000002,17.219828686720433,0.3008333463328486
921,0,24,63,13.0,2565882.0,675.0,854.426839,25.444105407736387,0.27031266266438847
922,0,22,36,14.0,2565882.0,675.0,605.007654,23.807771840304586,0.28317361792720247
