"","ar_sc","ar_xG","ar_extxG","ar_emp"
"617",-10.37,39.39,15.37,0.440000000000007
"618",-35.77,15.96,-6.7,31.36
"619",-7.24000000000001,-15.92,-10.76,3.68999999999999
"620",13.91,-13.53,-15.25,27.51
"621",10.64,11.37,-19.88,-16.13
"622",-19.34,-8.46,14.04,-15.98
"623",-3.33,-15.55,-0.609999999999995,-28.7
"624",17.23,-3.1,-21.53,-14.9
"625",-11.38,-38.47,-33.11,15.19
"626",13.12,32.55,25.09,45.1
"627",14.2,25.84,-44.6,-29.09
"628",24.11,-8.75,15.75,-22.37
"629",17.42,-29.16,-18.63,-40.59
"630",33.03,-14.89,34.17,-5.58
"631",4.41000000000001,-3.14999999999999,6.5,3.36
"632",9.37999999999999,-29.6,-0.849999999999994,25.03
"633",21.04,5.09000000000001,5.77000000000001,7.74
"634",25.03,-10.25,-8.48,5.30999999999999
"635",-31.3,29.35,-17.02,-18.39
"636",3.92,17.27,56.96,-0.460000000000001
"637",-20.75,-10.69,7.68999999999999,-43.38
"638",2.16,36.86,-29.32,68.71
"639",-9.66,-4.15,12.01,31.76
"640",9.96999999999999,-19.08,21.72,15.15
"641",2.98,23.97,-3.01999999999999,8.44
"642",34.43,-44.93,15.48,-1.95
"643",3.1,-14.42,33.56,33.48
"644",-41.61,14.07,-27.8,-37.46
"645",-23.49,36.99,-22.4,-12.97
"646",-17.39,-24.87,23.57,-27.76
"647",7.06,-15.37,13.69,49.3
"648",-8.66,6.94,5.34,-21.75
"649",-3.8,30.36,-36.14,46.02
"650",-1.41999999999999,34.52,1.52,-18.98
"651",27.69,51.87,-16.28,8.05
"652",9.19,-36.6,19.58,1.69
"653",-7.63,30.26,-30.53,-38.79
"654",-25.25,-31.49,0.960000000000007,19.79
"655",-18.83,4.61,-16,0.110000000000003
"656",23.52,40.8,0.719999999999997,43.67
"657",-19.83,40.84,-14.69,-22.01
"658",-14.02,-21.52,-7.04999999999999,-5.12
"659",20.4,-17.16,-30.47,4.49
"660",26.14,7.05,8.39,4.38000000000001
"661",21.58,24.25,-25.22,-3.25
"662",-14.25,10.26,-3.62,-59.17
"663",-12.67,-5.24,-42.55,5.76
"664",-7.74,11.6,-8.66,9.07
"665",-7.24,34.26,15.43,-12.3
"666",-4.81,-13.41,-6.84,-7.96
"667",-7.39000000000001,37.72,0.170000000000009,39.94
"668",16.07,-21.12,22.58,55.37
"669",-12.69,-5.28000000000001,-21.17,5.23000000000001
"670",-2.76,17.2,26.02,-26.5
"671",46.69,14.75,14.54,-74.31
"672",-24.67,-4.43999999999999,-22.41,-6.51
"673",-3.32,35.53,6.41,14.67
"674",-23.74,31.66,2.97,12.25
"675",6.44,23.98,-2.02999999999999,-33.83
"676",-30.43,32.66,-40.03,7.52999999999999
"677",32.69,27.49,6.83,35.34
"678",9.28999999999999,-8.08999999999999,-19.15,-2.05
"679",15.29,56.91,17.71,-37.03
"680",5.57,-39.55,18,86.38
"681",25.98,16.95,13.62,-4.2
"682",-16.49,-4.69,-7.96,-9.7
"683",51.59,-27.37,-23.13,-5.93
"684",-35.67,26.58,-32.22,-10.62
"685",-23.25,10.27,30.94,43.86
"686",-21.51,-18.91,20.06,43.18
"687",5.74000000000001,8.88,6.58999999999999,2.97000000000002
"688",23.14,11.46,-19.72,-44.68
"689",-7.26,10.46,-13.13,-47.63
"690",-26.2,39.27,-19.77,9.47
"691",-49.99,12.44,17.84,4.84
"692",17.81,-15.03,10.52,23.8
"693",-31.42,14.66,31.63,42.92
"694",5.75,-14.25,19.36,3.70000000000001
"695",30.7,5.97999999999999,-5.74,41.3
"696",-5.85,-30.35,-4.88999999999999,56.04
"697",7.99,24.94,-6.81,-40.93
"698",0.880000000000002,1.79,21.35,17.82
"699",12.4,-10.21,-28.68,-47.61
"700",18.96,-5.73,35.1,103.3
"701",19.42,-30.46,16.59,34.11
"702",-17.22,38.82,-32.55,-55.55
"703",-15.06,6.39,10.91,-25.2
"704",-32.84,24.03,-6.74999999999999,39.92
"705",10.35,12.11,-8.21,48.53
"706",-30.79,-1.63,-14.82,-12.98
"707",23.49,-22.18,-18.84,31.25
"708",37.59,-21.88,11.86,5.51
"709",-2.43,46.87,14.05,42.12
"710",7.65,8.96,-12.12,-16.09
"711",22.6,11.16,-15.89,26.03
"712",-45.17,33.69,-6.52,-0.580000000000005
"713",-1.78,-7.21,-36.53,108.79
"714",16.25,-17.84,16.15,-51.05
"715",19.25,-25.85,-26.13,-3.49
"716",-29.9,25.95,-1.25,77.59
"717",5.71,18.11,-48.59,-21.85
"718",-54.29,-16.18,-45.97,11.13
"719",-22,-5.38,13.59,11.2
"720",-17.49,20.69,-3.63,16.72
"721",1.68,17.09,8.35,-16.04
"722",32.38,-28.1,3.15,-12.9
"723",-30.27,2.91,-36.8300000000001,-19.8
"724",6.59,0.150000000000004,3.03,30.6
"725",-39.6,-8.52,-22.67,-23.72
"726",-9.03000000000002,34.34,47.48,11.19
"727",-19.79,0.670000000000002,-18.76,61.16
"728",8.95,41.87,15.6,14.3
"729",-5.79999999999999,-17.88,-2.45999999999999,-26.08
"730",3.66,-24.63,1.92000000000001,22.28
"731",31.91,11.18,-22.87,20.22
"732",0.819999999999997,-1.88,-21.08,46.94
"733",-40.87,-0.169999999999995,-7.52,5.52
"734",2.28000000000001,-4.33999999999999,-35.18,9.51
"735",-17.33,20.88,-34.51,35.59
"736",-20.92,-26.05,13.57,23.43
"737",13.75,4.6,1.31000000000001,-4.52
"738",-26.92,-28.41,-26.35,30.43
"739",-16.82,10.54,19.44,0.399999999999995
"740",-2.86999999999999,24.63,8,-6.65
"741",3.5,-36.89,5.21999999999999,26.16
"742",-24.83,-10.5,-40.33,-2.07
"743",14,12.97,3.24,-11.76
"744",-15.86,-16.79,18.55,38.95
"745",-34.09,-13.18,35.32,26.59
"746",4.37,45.87,-6.32,-4.83999999999999
"747",22.63,0.0799999999999961,12.14,21.61
"748",-59.59,35.55,-15.53,10.22
"749",6.89,1.64000000000001,-13.5,-5.42
"750",-11.28,-22.4,14.61,5.91999999999999
"751",-20.78,-48.59,11.63,24.95
"752",26.24,-11.21,-3.69,63.52
"753",6.4,-11.83,-14.73,85.57
"754",-17.55,-10.33,3.65000000000001,18.12
"755",-6.08,-3.61999999999999,-23.73,5.38
"756",-17.53,5.08,6.38,25.22
"757",18.19,19.71,-5.69,0.239999999999997
"758",24.97,2.10999999999999,22.42,-18.28
"759",-26,-8.99,-13.28,2.08
"760",-9.37,-26.44,-32.54,-32.59
"761",-30.61,27.14,-22.73,-5.24
"762",28.24,-13.09,-20.17,38.27
"763",18.91,-11.55,-25.64,34.75
"764",96.39,7.19000000000002,4.75999999999999,25.37
"765",-12.68,14.87,-12.18,16.3
"766",-38.22,21.31,49.81,15.68
"767",17.43,0.570000000000003,-53.27,-1.31
"768",-1.56,14.27,6.47,-33.92
"769",-23.72,28.51,-55.48,19.57
"770",21.3,-11.62,-24.54,6.22
"771",-29.44,19.67,-3.07999999999999,8.54
"772",15.48,25.02,4.07,63.29
"773",21.31,-2.22,-19.23,-51.91
"774",-7.1,29.74,-48.17,6.72000000000001
"775",-34.25,-1.71,5.81,36.28
"776",29.59,-5.55,6.05,-49.75
"777",-8.78999999999999,1.79000000000001,-14.21,-24.53
"778",-35.44,3.62,17.32,75.51
"779",-5.52,16.73,21.99,-24.12
"780",-5.37,33.2,-29.59,51.38
"781",-3.84,-3.42,6.14,22.25
"782",-27.67,-14.65,-2.92,-45.06
"783",11.94,11.34,-17.15,-7.45
"784",-21.44,7.87,2.46,-26.82
"785",-23.98,-12.03,-27.91,-29.34
"786",-21.73,24.3,27.52,21.56
"787",18.95,68.81,-12.96,47.83
"788",-34.28,35.86,11.78,-17.7
"789",-16.23,4.16000000000001,5.9,-30.25
"790",19.54,-5.57,-3.21,6.16
"791",19.1,-27.31,-30.91,2.11
"792",-26.31,18.07,4.35,-16.28
"793",-3.64999999999999,-15.05,-13.5,38.77
"794",-21.02,-22.17,1.93,14.01
"795",28.72,2.22,-12.6,-12.17
"796",-0.909999999999996,18.49,-17.05,-7.35
"797",-38.18,20.97,-13.39,-38.44
"798",11.45,-44.54,3.09,5.3
"799",19.39,-37.55,24.01,-18.89
"800",-49.68,1.4,-31.39,28.59
"801",3.53,21.6,10.59,-26.75
"802",-13.13,38.62,4.03,-16.28
"803",-6.93,-22.38,-32.15,7.51
"804",34.31,-7.13,-11.33,20.67
"805",-5.96,-32.27,-20.7,-40.68
"806",-24.3,-8.85,32.71,-16.51
"807",28.54,7.69,-12.53,-1.98
"808",13.81,33.03,-20.04,40.01
"809",-3.42999999999999,19.05,38.95,-12.35
"810",-17.19,31.59,11.77,-28.24
"811",41.92,-9.90000000000001,4.34,32.05
"812",-0.619999999999996,-15.3,4.33,44.68
"813",1.56,15.52,32.56,-27.35
"814",-22.63,-17.08,6.27,-0.440000000000012
"815",13.12,9.39,31.17,-7.63999999999999
"816",-34.73,-33.54,44.1,32.54
"817",-4.58999999999999,12.11,12.08,67.79
"818",-7.22,-1.9,5.58000000000001,-55.11
"819",-1.2,-2.95,13.99,-4.52
"820",-3.9,27.47,20.85,22.96
"821",4.81,26.53,11.97,10.66
"822",10.87,-1.56,12.99,8.87999999999999
"823",21.62,-13.31,-7.35,-17.34
"824",8.85,-18.35,26.95,6.87
"825",13.55,6.37,-18.31,3.63000000000001
"826",-42.3,-20.72,17.75,12.64
"827",40.76,-4.36,2.77,61.14
"828",-12.47,34.71,14.13,-1.47
"829",-4.48999999999999,-21.83,-33.1,28.08
"830",-6.95,44.97,-8.1,-3.96
"831",-20.91,19.66,5.37000000000001,5.28
"832",19.96,-11.5,31.43,-8.08
"833",-31.25,20.7,0.170000000000007,51.93
"834",-27.59,2.55,-19.27,16.17
"835",-18.85,39.67,30.28,21.03
"836",45.99,14.85,13.9,17.92
"837",-28.7,15.42,-7.45,0.479999999999999
"838",-14.87,9.20000000000001,-18.41,-15.12
"839",32.74,27.13,-8.90999999999999,28.78
"840",6.09000000000001,19.76,-3.28,-29.06
"841",-10.61,6.34,-8.5,39.81
"842",43.62,5.86,-3.34999999999999,42.73
"843",-18.9,39.46,-12.17,-10.55
"844",19.95,12.67,-21.39,0.919999999999993
"845",-10.87,21.05,6.59,-49.31
"846",0.910000000000001,-28.49,-5.41999999999999,-19.72
"847",31.6,5.65000000000002,10.44,1.47
"848",-13.96,-19.59,-4.8,1.03
"849",-31.06,30.16,-0.470000000000005,75.31
"850",-6.04,-26.46,21.7,14.73
"851",-16.57,15.81,-10.41,66.49
"852",27.98,11.75,27.85,-11.33
"853",-18.2,19.26,-1.48,52.36
"854",-3.01,-7.46,-19.64,26.4
"855",8.57,28.19,5.28999999999999,-8.02
"856",40.26,-18.83,-4.4,1.61
"857",-11.86,44.94,-12.15,1.89999999999999
"858",13.61,-18.52,-14.75,5.8
"859",-20.45,-17.36,4.81,-33.23
"860",-2.51,-36.58,-24.22,9.54
"861",-15.43,18.69,-28.43,-21.54
"862",10.37,-12.47,-20.74,48.01
"863",-48.76,5.32,21.09,-51.06
"864",-32.05,18.25,-15.73,-14.84
"865",-28.15,-8.06,19.71,60.21
"866",-9.01999999999999,20.45,7.16,36.91
"867",34.19,0.609999999999998,15.22,-7.13
"868",0.719999999999998,21.6,26.12,39.87
"869",-17.97,36.07,26.96,-22.57
"870",35.01,37.42,-22.03,40.99
"871",-51.52,-11.65,20.17,48.36
"872",4.93,5.89999999999999,8.77,25.19
"873",-5.31,-2.80999999999999,19.86,14.56
"874",12.9,40.83,-15.64,-8.94
"875",-0.809999999999997,14.52,-18.69,-39.93
"876",-31.89,-0.439999999999997,13.55,-2.95000000000001
"877",45.39,14.8,29.44,-16.1
"878",4.23,17.4,10.94,-5.74
"879",27.88,-19.46,2.34000000000001,4.78000000000001
"880",40.79,-7.01,-2.59999999999999,-14.9
"881",-0.350000000000004,9.82,-21.49,30.49
"882",25.48,7.23,-8.18000000000001,-10.86
"883",9.44,21.49,26.64,-14.3
"884",-8.02000000000001,-36.04,22.09,-21.06
"885",15.38,7.84999999999999,2.29,-9.21000000000002
"886",-0.169999999999999,47.16,-15.23,-28.63
"887",-5.48,9.81000000000001,-34.41,13.19
"888",47.82,20.07,26.19,4.48
"889",2.67000000000001,9.25,32.19,3.32000000000001
"890",-13.69,15.25,-21.53,-0.640000000000001
"891",34.46,32.11,22.54,-38.41
"892",-9.73,-1.26,28.93,21.77
"893",-5.72999999999999,7.88999999999999,27.42,61.87
"894",8.75,5.37000000000001,15.6,-31.91
"895",1.62,41,8.65,11.92
"896",-43.66,15.93,-3.56999999999999,11.22
"897",-12.88,-7.91999999999999,27.21,8.84
"898",20.34,-51.05,11.11,-9.1
"899",-21.84,14.56,57.85,-2.55
"900",19.71,24.15,7.32,14.81
"901",56.0299999999999,6.5,-33.83,36.74
"902",-3,11.71,-8.00000000000001,21.26
"903",18.35,7.11,-28.19,35.07
"904",-27.75,-6.92999999999999,-10.97,-19.03
"905",18.79,-6.58,16.87,-14.79
"906",34.39,-28.5,0.160000000000005,-17.14
"907",-1.57,-22.28,22.3,42.67
"908",-23.27,-33.85,24.76,-72.97
"909",10.29,0.260000000000007,-1.09,-39.58
"910",-9.93999999999999,-5.64,24.69,11.59
"911",-8.96,6.03,7.27,-11.78
"912",-11.11,29.52,-11.87,-12.42
"913",0.239999999999987,-18,-11,-27.69
"914",-11.14,18.12,-20.47,25.5
"915",-1.95,14.35,17.19,39.16
"916",32.71,11.96,-35.23,40.75
"917",-5,-9.27,30,54.33
"918",9.82,-23.2,-13.18,-48.52
"919",29.88,-2.61,20.99,-22.81
"920",-3.37000000000001,71.95,36.51,0.169999999999994
"921",-8.87999999999999,17.84,-14.77,100.08
"922",-17.82,0.209999999999993,49.4,-30.23
"923",19.33,32.22,16.09,28.26
"924",-5.18,-7.36,27.64,5.97
"925",4.19,33.79,28.35,11.58
"926",19.08,-11.12,4.14,-19.2
"927",-20.55,-19.58,-11.08,-53.06
"928",9.82,-5.14999999999999,0.810000000000006,52.19
"929",-2.1,-14.07,-27.06,39.48
"930",24.82,-38.63,-13.42,-16.15
"931",8.43,-25.76,-30.17,-7.7
"932",-7.23,40.83,19.7,18.24
"933",-4.25,19.93,-3.3,9.49
"934",-48.36,43.82,24.96,61.23
"935",20.7,31.97,5.28,25.37
"936",7.70999999999999,-18.43,32.19,26.95
"937",-3.16,29.1,-13.89,15.92
"938",-6.84000000000001,-30.54,24.23,112.88
"939",-10.4,-9.65,27.91,35.96
"940",15.48,-27.13,12.85,-28.31
"941",6.82,7.14000000000001,-9.74,38.09
"942",23.44,10.21,26.36,-51.31
"943",-21.73,-20.32,29.43,-20.1
"944",2.46,13.04,18.13,-33.96
"945",-11.41,-1.43,-6.68,11.5
"946",44.77,-16.19,0.379999999999995,-13.37
"947",19.61,21.77,5.56000000000001,30.98
"948",-8.19,-9.75,21.46,16.71
"949",-17.56,19.88,-7.82,7.26000000000001
"950",-30.36,-4.81,4.07000000000001,0.270000000000004
"951",-20.7,21.52,10.6,-45.49
"952",5.78,28.42,-10.06,-46.06
"953",-14.57,1.85,1.56000000000001,-20.47
"954",4.23,-1.18,23.87,24.66
"955",-26.22,-19.22,-40.98,19.8
"956",-22.3,12.7,11.32,18.53
"957",55.51,17.84,7.12,-12.96
"958",30.16,-40.09,-14.79,25.59
"959",6.26,-0.479999999999994,-66.37,68.47
"960",19.9,14.8,-11.82,-10.18
"961",7.98999999999999,10.74,0.299999999999997,58.31
"962",-21.25,-21.97,-51.08,-13.7
"963",29.7,-11.05,-2.52,2.55
"964",-23.01,-4.93,-32.36,4.25999999999998
"965",5.11,-13.31,8.87,41.11
"966",4.31,28.75,46.13,17.63
"967",52.43,-27.06,-35.85,52.87
"968",-11.12,4.45,4.36,-18.78
"969",31.86,-22.04,-15.81,45.43
"970",22.88,2.36,49.04,7.97
"971",20.04,30.93,-40.16,33.13
"972",-21.56,-22.28,18,71.82
"973",-1.98,10.79,-35.08,-19.6
"974",-28.53,27.34,-11.3,-6.39000000000001
"975",13.84,37.96,22.31,23.77
"976",9.25000000000001,24.48,-2.73,-14.13
"977",4.68,6.78000000000001,4.43,-17.84
"978",-3.35,4.75,-18.73,-13.62
"979",18.74,8.15000000000001,51.71,-29.24
"980",-5.24,-35.83,-12.49,-30.44
"981",-14.15,8.1,-13.68,1.15
"982",6.43,-2.14,-6.23,-39.17
"983",-3.01999999999999,-29.23,4.53,-5.32
"984",0.569999999999996,-4.81,17.88,21.07
"985",29.04,7.67000000000002,5.14,31.41
"986",-0.62,-3.17999999999999,23.18,14.89
"987",14.18,35.68,1.45,31.46
"988",-5.01,21.38,-19.8,57.41
"989",-6.95,13.07,11.54,16.89
"990",-16.13,19.69,25.42,41.21
"991",16.05,22.18,-20.19,9.46999999999998
"992",25.35,-13.04,-13.17,7.86999999999999
"993",-9.89,-29.81,2.62,-12.44
"994",-2.99999999999999,47.26,-3.73,5.88000000000002
"995",32.23,-0.899999999999981,49.61,79.07
"996",-7.85,18.99,9.76000000000001,-25.22
"997",1.26000000000001,8.18999999999998,4.39,-30.93
"998",-35.49,-12.95,-0.0699999999999967,54.92
"999",-1.19,2.13,0.780000000000004,42.21
"1000",-28.9,-11.6,10.37,-18.98
"1001",-11.96,6.92,-26,5.84
"1002",-47.48,-12.86,15.78,5.87
"1003",-34.03,16.36,-17.16,-21.44
"1004",25.93,0.210000000000003,12.2,65.85
"1005",13.21,-11.01,40.95,20.45
"1006",-19.35,-34.87,-33.5,20.5
"1007",37.5,0.680000000000006,-10.24,-57.16
"1008",20.22,6,6.93,-0.730000000000012
"1009",-1.13,15.54,-21.91,-13.28
"1010",8.25,-4.87,-18.25,49.85
"1011",-15.02,23.38,35.77,34
"1012",-52.48,42.33,-18.16,26.9
"1013",40.39,15.92,-43.19,-6.70000000000002
"1014",-5.19000000000001,6.05,10.31,27.42
"1015",-13.95,-3.59,-9.35,-3.70999999999999
"1016",28.24,1.55,-10.92,52.16
"1017",-16.51,-26.18,20.2,-7.83
"1018",7.42999999999999,36.23,-23.13,-33.91
"1019",-2.00999999999999,-17.76,-25.06,-2.38
"1020",73.98,14.21,-18.2,46.61
"1021",22.43,2.43999999999999,-5.9,-1.17
"1022",14.91,-5.72,1.19999999999999,61.8
"1023",-5.85,33.76,-11.06,23.39
"1024",22.57,21.95,-13.79,77.33
"1025",-16.69,-1.22,-2.71000000000001,-26.6
"1026",10.7,-21.21,10.41,-17.81
"1027",-22.91,25.11,33.92,47.37
"1028",-24.26,-15.08,-23.17,-18.36
"1029",-10.27,-18.42,51.58,-20.17
"1030",26.01,-7.4,25.14,-23.67
"1031",-24.62,3.67,-2.36,20.96
"1032",23.25,29.08,23.56,-30.45
"1033",-26.1,17.72,-14.38,-0.990000000000002
"1034",-33.04,50.55,14.64,51.51
"1035",-42.96,17.03,0.270000000000002,-26.77
"1036",24.68,-11.89,4.84,16.24
"1037",28.32,34.36,-7.77,-21.07
"1038",-59.52,-15.22,-15.66,-12.77
"1039",-3.65999999999998,6.53,-17.06,-11.1
"1040",-14.68,20.36,15.37,-38.82
"1041",-8.25,46.97,-20.21,21.91
"1042",41.19,-0.0999999999999925,22.27,-10.3
"1043",-7.45,-16.76,12.22,78.16
"1044",-9.03,-12.99,-18.54,3.79
"1045",7.75000000000001,-2.89,-11.95,-20.76
"1046",37.64,-12.17,19.34,-0.769999999999998
"1047",-7.91999999999999,-6.56,-9.97999999999999,12.07
"1048",10.82,-1.86,-6.62,36.71
"1049",49.52,-11.83,-16.35,27.5
"1050",-32.63,6.16999999999999,-17.26,87.96
"1051",-5.43,25.96,-6.51999999999999,-9.47
"1052",-29.64,5.73,12.13,36.48
"1053",3.53,28.91,18.07,56.44
"1054",-1.50999999999999,28.81,0.0699999999999976,-12.12
"1055",33.97,-13.03,-0.129999999999999,-23.24
"1056",-39.69,6.25000000000001,-3.83,-6.81
"1057",44.48,-3.65,16.1,14.2
"1058",-2.81000000000001,-18.1,14.73,-14.97
"1059",6.91,37.13,-21.33,-17.91
"1060",-49.93,21.51,-25.44,-3.38
"1061",-19.97,34.8,1.27,70.19
"1062",-7.88,-5.57999999999999,10.32,5.53
"1063",-1.08999999999999,-28.08,-12.58,6.15
"1064",-51.45,31.33,21.03,-19.84
"1065",7.72000000000001,19.38,2.40000000000001,-5.98999999999999
"1066",12.42,9.50000000000001,-9.23,-2.80000000000001
"1067",-11.31,-24.3,34.31,-12.51
"1068",-15.93,-20.31,-46,-26.48
"1069",-61.33,24.39,37.89,3.71
"1070",10.51,13.21,-3.8,13.93
"1071",13.09,-9.84,-8.25,50.15
"1072",-12.87,38.86,14.9,6.98000000000001
"1073",4.52,-21.07,16.13,-38.5
"1074",0.729999999999998,-7.67,7.02000000000001,-5.13
"1075",16.53,10.91,-1.90999999999999,21.74
"1076",-44.76,-3.99,26.19,42.37
"1077",-1.02,-5.08,-2.65000000000001,52.03
"1078",-0.069999999999991,4.56,-39.23,-34.17
"1079",-7.81,-35.2,-28.63,-24.01
"1080",1.04,8.93,-0.329999999999998,-20.9
"1081",-20.13,3.43000000000001,-13.7,42.53
"1082",-8.49,-26.78,-31.23,-47.26
"1083",-27.43,-34.81,22.59,20.25
"1084",-16.84,-0.549999999999994,-7.71,4.93000000000001
"1085",-15.02,-4.67999999999999,7.22000000000001,-49.44
"1086",6.76,-4.09,-26.81,13.54
"1087",27.45,13.8,19.7,29.03
"1088",0.719999999999996,17.91,-4.47,-16.42
"1089",-21.63,3.08000000000001,3.13,-16.5
"1090",6.53,10.09,-26.48,25.9
"1091",8.35,51.87,46.94,36.13
"1092",-35.53,-8.80000000000002,-20.98,-14.39
"1093",7.91,-1.07999999999999,6.68,1.47999999999999
"1094",25.07,7.43999999999999,-16.41,-21.97
"1095",27.78,15.07,4.19000000000001,-15.73
"1096",-7.32,10.21,8.00000000000001,1.04000000000001
"1097",39.92,2.74999999999997,16.11,27.49
"1098",4.30000000000001,11.9,26.18,31.52
"1099",-4.17,-12.69,-7.43,7.78000000000001
"1100",-2.67,23.88,22.79,48.13
"1101",3.52,7.02,13.83,35.34
"1102",-19.83,-0.199999999999996,-6.86,33.79
"1103",6.81,-7.57,-10.31,-0.529999999999999
"1104",-12.48,8.01,6.01,23.99
"1105",45.89,-22.04,-18.39,-35.36
"1106",6.56,-25.3,12.86,-21.55
"1107",-21.04,48.07,7.8,-8.8
"1108",9.66,15.91,-15.25,43.25
"1109",-17.88,8.84,-9.03,-20.27
"1110",-10.86,1.4,15.09,26.94
"1111",-40.47,7.44,19.52,57.3
"1112",3.89,-19.5,-30.03,-2.10000000000001
"1113",16.56,-5.90000000000002,-12.19,42.02
"1114",-10.76,19.88,-22.88,-23.18
"1115",24.76,19.73,3.04,49.07
"1116",15.78,32.94,-4.89,2.74
"1117",-6.48,14.36,-10.3,-3.57999999999999
"1118",-11.94,6.99,-0.0199999999999891,2.05999999999999
"1119",-42.6,11.7,-6.94,2.73
"1120",-22.97,2.97,51.58,-27.95
"1121",-6.75,1.6,-22.59,29.65
"1122",-22.35,50.82,3.83000000000001,30.74
"1123",-19.2,35.69,39.62,-21.04
"1124",10.29,-19.48,-4.17,42.27
"1125",-10.8,-1.66,-1.86,2.46000000000001
"1126",63.64,6.15,-40.51,16.05
"1127",-25.2,28.08,69.68,-9.52
"1128",-40.66,-3.4,-29.38,-18.4
"1129",-4.73,29.65,-9.87,6.38
"1130",23.39,52.98,8.31,28.22
"1131",-13.55,23.42,-2.29,47.46
"1132",-2.75,38.54,31.74,19.99
"1133",45.42,-12.34,-30.47,7.45
"1134",-6.56,-16.22,4.51,-54.45
"1135",-7.09,12.53,14.79,38.51
"1136",46.67,10.74,-27.09,-16.57
"1137",-1.94,52.19,-4.92,21.5
"1138",-46.12,-0.650000000000001,18.01,18.21
"1139",12.3,-15.36,65.2,1.27999999999999
"1140",7.20000000000001,-13.18,-12.02,-10.74
"1141",7.37,13.03,11.87,-5.98
"1142",-5.41,-9.88,28.89,-21.69
"1143",-17.98,10.29,19,40.56
"1144",-34.6,-10.18,4.73,47.52
"1145",36.09,9.55,-53.57,-34.03
"1146",-4.13999999999999,19.31,33.89,-21.66
"1147",21.78,-19.5,24.75,19.66
"1148",33.36,17.52,29.67,26.6
"1149",-3.97999999999999,-23.11,-29.86,-0.860000000000001
"1150",3.65,-10.15,4.19,-12.33
"1151",-7.56,-15.95,29.19,28.75
"1152",-10.28,-2.86,58.62,-7.32
"1153",-11,6.65,-6.54999999999999,3.22
"1154",2.85000000000001,-10.74,12.98,10.7
"1155",-40.51,-4.2,15.3,-59.59
"1156",-25.49,66.71,24.8,-12.57
"1157",22.52,6.41000000000001,5.24,27.33
"1158",-11.83,12.24,1.21,45.67
"1159",12.1,-5.26,-23.09,-30.69
"1160",18.88,12.89,7.3,57.86
"1161",4.71,-15.69,13.69,45.91
"1162",-19.59,51.72,21.15,37.7
"1163",-34.4,29.46,-25.1,83.84
"1164",1.98,11.85,-19.28,-14.3
"1165",29.77,16.16,-0.809999999999997,23.94
"1166",21.29,14.52,31.76,-15.84
"1167",14.75,7.09,-12.36,-32.23
"1168",-10.98,-17.89,14.04,63.59
"1169",-12.52,60.79,-45.9,-17.81
"1170",-41.53,-7.56,37.67,15.02
"1171",2.59,58.16,-12.97,-33.92
"1172",-9.39,-15.12,10.09,15.86
"1173",-28.1,5.07,-9.38000000000001,15.57
"1174",-0.249999999999994,-1.53,12.06,-33.91
"1175",0.900000000000003,17.66,-3.74,-7.42
"1176",-5.05,16.24,23.97,71.94
"1177",11.28,25.15,6.68999999999999,-23.93
"1178",-66.18,-4.46,0.540000000000003,-39.02
"1179",15.19,15.14,8.48,5.31
"1180",23.85,21.88,31.68,-15.08
"1181",-29.68,-0.490000000000002,-16.06,20.34
"1182",-15.99,-2.38999999999999,31.66,33.29
"1183",34.43,-21.17,-6.56,-29.88
"1184",-27.3,-17.56,-7.86,21.78
"1185",32.1,4.14000000000001,-16.12,9.8
"1186",-17.82,-8.36,11.34,44.6
"1187",-18.62,-9.16,-32.25,29.13
"1188",48.7,5.28999999999999,38.08,44.31
"1189",-11.72,12.88,-13.38,-3.76999999999999
"1190",2.51000000000001,-10.34,18.95,22.17
"1191",12.45,-26.77,24.04,25.3
"1192",17.48,19.64,-50.25,19.13
"1193",6.16000000000001,-14.8,-6.48,-2.48
"1194",13.46,5.1,22.35,15.69
"1195",25.46,-0.629999999999997,-4.83999999999999,-11.21
"1196",-5.42999999999999,25.88,-10.17,-5.33000000000001
"1197",11.99,18.59,21.81,37.86
"1198",30.65,39.76,13.24,-5.81
"1199",-14.18,-16.74,-9.11,7.89
"1200",-15.37,-21.41,37.45,86.22
"1201",-5.04,-10,-3.03,-40.26
"1202",28.1,-2.88999999999999,29.46,75.67
"1203",-38.89,-46.73,52.74,26.06
"1204",6.79000000000002,-32.27,0.719999999999998,36.77
"1205",5.77999999999999,-6.59,23.35,19.54
"1206",2.66000000000002,11.89,2.65,53.4
"1207",6.11000000000001,17.13,-6.98,-33.58
"1208",23.19,50.78,-2.93,-36.6200000000001
"1209",24.3,-41.22,-1.36,-44.9
"1210",-27.82,6.18,14.84,-31.6
"1211",40.08,-23.24,-9.97,-26.07
"1212",-19.36,8.31,-21.32,-14.87
"1213",29.82,17.6,-3.87,32.28
"1214",-4.16,6.14,-1.32,7.96
"1215",-18.01,-27.18,15.06,-24.27
"1216",-47.77,-12.13,12.62,46.38
"1217",-7.16,2.43,32.73,-18.19
"1218",12.37,0.560000000000001,-16.22,-34.33
"1219",-40.07,6.41,-30.46,-12.01
"1220",-25.28,11.6,28.5,-19.65
"1221",-16.46,-36.97,-2.28,9.4
"1222",34.74,27.38,-2.11999999999999,-17.41
"1223",-0.330000000000005,-1.25,-20.12,13.21
